id;title;url;cover;rate
1292849;拯救大兵瑞恩;https://movie.douban.com/subject/1292849/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg;8.9
1293544;沉默的羔羊;https://movie.douban.com/subject/1293544/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg;8.7
21360417;恐怖直播;https://movie.douban.com/subject/21360417/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg;8.7
1291572;指环王2：双塔奇兵;https://movie.douban.com/subject/1291572/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p909265336.jpg;9.0
1295038;哈利·波特与魔法石;https://movie.douban.com/subject/1295038/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p804947166.jpg;8.7
1293172;末代皇帝;https://movie.douban.com/subject/1293172/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452088641.jpg;8.9
1301753;狮子王;https://movie.douban.com/subject/1301753/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg;8.9
1299131;教父2;https://movie.douban.com/subject/1299131/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg;9.1
2334904;禁闭岛;https://movie.douban.com/subject/2334904/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1832875827.jpg;8.6
1291999;重庆森林;https://movie.douban.com/subject/1291999/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg;8.7
10533913;头脑特工队;https://movie.douban.com/subject/10533913/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg;8.7
1291843;黑客帝国;https://movie.douban.com/subject/1291843/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910908765.jpg;8.8
1305487;猫鼠游戏;https://movie.douban.com/subject/1305487/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg;8.7
25724855;房间;https://movie.douban.com/subject/25724855/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg;8.8
1302425;喜剧之王;https://movie.douban.com/subject/1302425/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1043597424.jpg;8.5
1907966;疯狂原始人;https://movie.douban.com/subject/1907966/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg;8.7
6985810;狩猎;https://movie.douban.com/subject/6985810/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg;9.0
1292262;美国往事;https://movie.douban.com/subject/1292262/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg;9.1
1292679;春光乍泄;https://movie.douban.com/subject/1292679/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg;8.8
4268598;告白;https://movie.douban.com/subject/4268598/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg;8.7
25814705;小森林 夏秋篇;https://movie.douban.com/subject/25814705/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221319641.jpg;8.9
1292656;心灵捕手;https://movie.douban.com/subject/1292656/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg;8.8
3287562;神偷奶爸;https://movie.douban.com/subject/3287562/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg;8.5
1297192;致命ID;https://movie.douban.com/subject/1297192/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453720880.jpg;8.6
1298070;加勒比海盗;https://movie.douban.com/subject/1298070/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg;8.6
25814707;小森林 冬春篇;https://movie.douban.com/subject/25814707/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg;8.9
1418834;断背山;https://movie.douban.com/subject/1418834/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513535588.jpg;8.6
26628357;一个叫欧维的男人决定去死;https://movie.douban.com/subject/26628357/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg;8.7
1303021;小鞋子;https://movie.douban.com/subject/1303021/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173580603.jpg;9.2
4917726;阳光姐妹淘;https://movie.douban.com/subject/4917726/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg;8.8
1296736;钢琴家;https://movie.douban.com/subject/1296736/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792484461.jpg;9.0
1291875;阳光灿烂的日子;https://movie.douban.com/subject/1291875/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p967457079.jpg;8.8
1306249;唐伯虎点秋香;https://movie.douban.com/subject/1306249/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1946455272.jpg;8.4
3008247;穿条纹睡衣的男孩;https://movie.douban.com/subject/3008247/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg;8.9
1418019;大闹天宫;https://movie.douban.com/subject/1418019/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg;9.2
1294408;音乐之声;https://movie.douban.com/subject/1294408/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg;8.9
24750126;荒蛮故事;https://movie.douban.com/subject/24750126/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192834364.jpg;8.8
1978709;黑天鹅;https://movie.douban.com/subject/1978709/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p719282906.jpg;8.5
1297447;倩女幽魂;https://movie.douban.com/subject/1297447/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg;8.6
25773932;爆裂鼓手;https://movie.douban.com/subject/25773932/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg;8.6
10463953;模仿游戏;https://movie.douban.com/subject/10463953/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg;8.5
2149806;入殓师;https://movie.douban.com/subject/2149806/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p594972928.jpg;8.8
24405378;王牌特工：特工学院;https://movie.douban.com/subject/24405378/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2231932406.jpg;8.4
1316510;射雕英雄传之东成西就;https://movie.douban.com/subject/1316510/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1993903133.jpg;8.7
2353023;驯龙高手;https://movie.douban.com/subject/2353023/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450042258.jpg;8.7
1291545;大鱼;https://movie.douban.com/subject/1291545/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg;8.7
10577869;时空恋旅人;https://movie.douban.com/subject/10577869/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg;8.6
1294639;勇敢的心;https://movie.douban.com/subject/1294639/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374546770.jpg;8.8
1296339;爱在黎明破晓前;https://movie.douban.com/subject/1296339/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452582315.jpg;8.7
1297630;第六感;https://movie.douban.com/subject/1297630/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg;8.8
1297359;幽灵公主;https://movie.douban.com/subject/1297359/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg;8.8
3011235;哈利·波特与死亡圣器(下);https://movie.douban.com/subject/3011235/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg;8.6
3011051;恐怖游轮;https://movie.douban.com/subject/3011051/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg;8.3
10777687;7号房的礼物;https://movie.douban.com/subject/10777687/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg;8.7
25917973;心迷宫;https://movie.douban.com/subject/25917973/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2275298525.jpg;8.6
26311973;唐人街探案;https://movie.douban.com/subject/26311973/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2302930556.jpg;7.4
1305164;甜蜜蜜;https://movie.douban.com/subject/1305164/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1962839732.jpg;8.8
1865703;红辣椒;https://movie.douban.com/subject/1865703/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p672363704.jpg;8.9
4739952;初恋这件小事;https://movie.douban.com/subject/4739952/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg;8.3
1297574;英雄本色;https://movie.douban.com/subject/1297574/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg;8.7
2209573;贫民窟的百万富翁;https://movie.douban.com/subject/2209573/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470476887.jpg;8.5
3395373;蝙蝠侠：黑暗骑士崛起;https://movie.douban.com/subject/3395373/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg;8.6
25864085;火星救援;https://movie.douban.com/subject/25864085/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2280097442.jpg;8.4
5322596;超脱;https://movie.douban.com/subject/5322596/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg;8.8
25954475;聚焦;https://movie.douban.com/subject/25954475/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263822658.jpg;8.8
1291579;怪兽电力公司;https://movie.douban.com/subject/1291579/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg;8.6
1294371;摩登时代;https://movie.douban.com/subject/1294371/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173707976.jpg;9.2
1418200;傲慢与偏见;https://movie.douban.com/subject/1418200/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452005185.jpg;8.4
3792799;岁月神偷;https://movie.douban.com/subject/3792799/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg;8.6
1304447;记忆碎片;https://movie.douban.com/subject/1304447/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg;8.5
1309163;恋恋笔记本;https://movie.douban.com/subject/1309163/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg;8.5
1292401;真爱至上;https://movie.douban.com/subject/1292401/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg;8.5
5989818;萤火之森;https://movie.douban.com/subject/5989818/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1272904657.jpg;8.7
1291990;爱在日落黄昏时;https://movie.douban.com/subject/1291990/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910924055.jpg;8.7
3075287;源代码;https://movie.douban.com/subject/3075287/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg;8.3
26393561;小萝莉的猴神大叔;https://movie.douban.com/subject/26393561/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510956726.jpg;8.6
4202302;借东西的小人阿莉埃蒂;https://movie.douban.com/subject/4202302/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg;8.7
1293359;菊次郎的夏天;https://movie.douban.com/subject/1293359/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p751835224.jpg;8.7
1292328;东邪西毒;https://movie.douban.com/subject/1292328/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg;8.6
26614893;完美陌生人;https://movie.douban.com/subject/26614893/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2365143411.jpg;8.6
1303037;喜宴;https://movie.douban.com/subject/1303037/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg;8.8
3072124;玛丽和马克思;https://movie.douban.com/subject/3072124/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1820615077.jpg;8.9
6307447;被解救的姜戈;https://movie.douban.com/subject/6307447/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1959232369.jpg;8.5
1291557;花样年华;https://movie.douban.com/subject/1291557/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg;8.5
26277313;西游记之大圣归来;https://movie.douban.com/subject/26277313/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255028780.jpg;8.2
1292434;一一;https://movie.douban.com/subject/1292434/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2119675128.jpg;8.9
1297052;侧耳倾听;https://movie.douban.com/subject/1297052/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg;8.8
6874403;再次出发之纽约遇见你;https://movie.douban.com/subject/6874403/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg;8.5
1862151;疯狂的石头;https://movie.douban.com/subject/1862151/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg;8.3
2222996;步履不停;https://movie.douban.com/subject/2222996/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p672446737.jpg;8.8
25807345;彗星来的那一夜;https://movie.douban.com/subject/25807345/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187896711.jpg;8.4
1793929;达拉斯买家俱乐部;https://movie.douban.com/subject/1793929/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg;8.6
2043546;秒速5厘米;https://movie.douban.com/subject/2043546/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p982896012.jpg;8.3
25895901;海街日记;https://movie.douban.com/subject/25895901/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2232247487.jpg;8.6
1292337;无人知晓;https://movie.douban.com/subject/1292337/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg;9.0
1858711;玩具总动员3;https://movie.douban.com/subject/1858711/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg;8.8
1292274;幸福终点站;https://movie.douban.com/subject/1292274/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792263736.jpg;8.6
24751756;老炮儿;https://movie.douban.com/subject/24751756/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2292976849.jpg;7.9
1760622;香水;https://movie.douban.com/subject/1760622/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470006658.jpg;8.4
1291585;风之谷;https://movie.douban.com/subject/1291585/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg;8.8
4023638;国王的演讲;https://movie.douban.com/subject/4023638/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p768879237.jpg;8.3
1291578;冰川时代;https://movie.douban.com/subject/1291578/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg;8.4
4202982;冰雪奇缘;https://movie.douban.com/subject/4202982/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2166640945.jpg;8.3
1295409;纵横四海;https://movie.douban.com/subject/1295409/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg;8.7
25798222;亲爱的;https://movie.douban.com/subject/25798222/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199507156.jpg;8.3
10808442;爱在午夜降临前;https://movie.douban.com/subject/10808442/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg;8.8
4920528;那些年，我们一起追的女孩;https://movie.douban.com/subject/4920528/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1062824805.jpg;8.1
1578507;谍影重重3;https://movie.douban.com/subject/1578507/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg;8.7
1293318;萤火虫之墓;https://movie.douban.com/subject/1293318/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1157334208.jpg;8.7
3592854;疯狂的麦克斯4：狂暴之路;https://movie.douban.com/subject/3592854/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2236181653.jpg;8.5
10741643;我的个神啊;https://movie.douban.com/subject/10741643/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2243803873.jpg;8.3
1395091;未麻的部屋;https://movie.douban.com/subject/1395091/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg;8.8
25958717;海蒂和爷爷;https://movie.douban.com/subject/25958717/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2332944143.jpg;9.0
1292208;上帝之城;https://movie.douban.com/subject/1292208/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg;8.9
1291870;雨人;https://movie.douban.com/subject/1291870/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p942376281.jpg;8.6
1291824;黑鹰坠落;https://movie.douban.com/subject/1291824/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910900710.jpg;8.5
1305690;阿飞正传;https://movie.douban.com/subject/1305690/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p924558512.jpg;8.5
23761370;速度与激情7;https://movie.douban.com/subject/23761370/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2233706697.jpg;8.3
1291822;卢旺达饭店;https://movie.douban.com/subject/1291822/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159368352.jpg;8.8
1292528;猜火车;https://movie.douban.com/subject/1292528/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513567548.jpg;8.5
2213597;朗读者;https://movie.douban.com/subject/2213597/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg;8.5
1300992;完美的世界;https://movie.douban.com/subject/1300992/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792403691.jpg;9.0
1303394;青蛇;https://movie.douban.com/subject/1303394/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584021784.jpg;8.4
26259677;垫底辣妹;https://movie.douban.com/subject/26259677/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2329080834.jpg;8.1
1828115;色，戒;https://movie.douban.com/subject/1828115/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg;8.2
1294240;教父3;https://movie.douban.com/subject/1294240/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg;8.8
2300586;这个男人来自地球;https://movie.douban.com/subject/2300586/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513303986.jpg;8.5
6534248;无敌破坏王;https://movie.douban.com/subject/6534248/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg;8.6
1307811;魔女宅急便;https://movie.douban.com/subject/1307811/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1637195618.jpg;8.5
1937946;穿越时空的少女;https://movie.douban.com/subject/1937946/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2079334286.jpg;8.6
1295399;七武士;https://movie.douban.com/subject/1295399/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p647099823.jpg;9.2
1302827;人工智能;https://movie.douban.com/subject/1302827/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg;8.6
1959195;忠犬八公物语;https://movie.douban.com/subject/1959195/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2297934945.jpg;9.0
2297265;浪潮;https://movie.douban.com/subject/2297265/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1344888983.jpg;8.7
1291879;罗生门;https://movie.douban.com/subject/1291879/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1864872647.jpg;8.7
1292329;牯岭街少年杀人事件;https://movie.douban.com/subject/1292329/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg;8.7
1292217;穆赫兰道;https://movie.douban.com/subject/1292217/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792248233.jpg;8.3
1304102;谍影重重;https://movie.douban.com/subject/1304102/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg;8.5
6722879;她;https://movie.douban.com/subject/6722879/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166850749.jpg;8.3
5964718;一次别离;https://movie.douban.com/subject/5964718/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189835254.jpg;8.7
1306861;我是山姆;https://movie.douban.com/subject/1306861/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg;8.8
2363506;地球上的星星;https://movie.douban.com/subject/2363506/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1973489335.jpg;8.8
1292287;新龙门客栈;https://movie.douban.com/subject/1292287/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg;8.5
1438652;无耻混蛋;https://movie.douban.com/subject/1438652/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p770734475.jpg;8.4
1419936;战争之王;https://movie.douban.com/subject/1419936/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453719066.jpg;8.5
1397546;追随;https://movie.douban.com/subject/1397546/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1150103377.jpg;8.9
4746257;明日边缘;https://movie.douban.com/subject/4746257/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2185073849.jpg;8.0
1291543;功夫;https://movie.douban.com/subject/1291543/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg;8.0
1308767;谍影重重2;https://movie.douban.com/subject/1308767/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg;8.5
10485647;X战警：逆转未来;https://movie.douban.com/subject/10485647/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2181156848.jpg;8.2
1302467;黑客帝国3：矩阵革命;https://movie.douban.com/subject/1302467/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg;8.5
24719063;烈日灼心;https://movie.douban.com/subject/24719063/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2262236348.jpg;7.9
1293964;魂断蓝桥;https://movie.douban.com/subject/1293964/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg;8.8
1305725;大卫·戈尔的一生;https://movie.douban.com/subject/1305725/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2186861098.jpg;8.6
1867345;遗愿清单;https://movie.douban.com/subject/1867345/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p708613284.jpg;8.5
1292062;美国丽人;https://movie.douban.com/subject/1292062/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p571671715.jpg;8.4
26366465;我的少女时代;https://movie.douban.com/subject/26366465/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2285115802.jpg;7.8
1308857;可可西里;https://movie.douban.com/subject/1308857/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg;8.7
1292659;变脸;https://movie.douban.com/subject/1292659/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173855883.jpg;8.4
2133323;白日梦想家;https://movie.douban.com/subject/2133323/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2160195181.jpg;8.3
24875534;十二公民;https://movie.douban.com/subject/24875534/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2242220716.jpg;8.2
1388216;撞车;https://movie.douban.com/subject/1388216/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2075132390.jpg;8.6
1428175;血钻;https://movie.douban.com/subject/1428175/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg;8.5
1866479;复仇者联盟;https://movie.douban.com/subject/1866479/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1524904031.jpg;8.0
5908478;我爱你;https://movie.douban.com/subject/5908478/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1075591188.jpg;9.0
1291844;终结者2：审判日;https://movie.douban.com/subject/1291844/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg;8.6
3804891;无人区;https://movie.douban.com/subject/3804891/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159072475.jpg;8.1
1293460;雨中曲;https://movie.douban.com/subject/1293460/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg;8.9
1292233;发条橙;https://movie.douban.com/subject/1292233/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p529908155.jpg;8.4
1293181;惊魂记;https://movie.douban.com/subject/1293181/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg;8.9
3073124;月球;https://movie.douban.com/subject/3073124/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p449399746.jpg;8.5
1298653;荒岛余生;https://movie.douban.com/subject/1298653/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1341248319.jpg;8.5
25964071;夏洛特烦恼;https://movie.douban.com/subject/25964071/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264377763.jpg;7.4
1292270;梦之安魂曲;https://movie.douban.com/subject/1292270/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p884936202.jpg;8.7
1291568;东京物语;https://movie.douban.com/subject/1291568/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910832390.jpg;9.2
1482072;穿普拉达的女王;https://movie.douban.com/subject/1482072/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p735379215.jpg;7.9
1296909;虎口脱险;https://movie.douban.com/subject/1296909/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg;8.9
6860160;悲惨世界;https://movie.douban.com/subject/6860160/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1900812761.jpg;8.5
1294638;E.T. 外星人;https://movie.douban.com/subject/1294638/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p984732992.jpg;8.5
1293908;城市之光;https://movie.douban.com/subject/1293908/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2099815842.jpg;9.2
7065154;银河护卫队;https://movie.douban.com/subject/7065154/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2198455702.jpg;8.0
10757577;卡罗尔;https://movie.douban.com/subject/10757577/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2312679154.jpg;8.2
1295865;燃情岁月;https://movie.douban.com/subject/1295865/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1023654037.jpg;8.7
3649049;金陵十三钗;https://movie.douban.com/subject/3649049/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1322247572.jpg;8.0
1291992;末路狂花;https://movie.douban.com/subject/1291992/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p794583044.jpg;8.7
1300117;千钧一发;https://movie.douban.com/subject/1300117/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg;8.7
1307315;哪吒闹海;https://movie.douban.com/subject/1307315/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2163636038.jpg;8.9
10437779;新世界;https://movie.douban.com/subject/10437779/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1903380040.jpg;8.5
2209575;少年时代;https://movie.douban.com/subject/2209575/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187391526.jpg;8.5
11584019;海洋之歌;https://movie.douban.com/subject/11584019/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360910487.jpg;8.7
3007773;海盗电台;https://movie.douban.com/subject/3007773/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p769608791.jpg;8.6
1905462;荒野生存;https://movie.douban.com/subject/1905462/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p465687407.jpg;8.6
1308575;蓝色大门;https://movie.douban.com/subject/1308575/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584822570.jpg;8.3
1296996;哈利·波特与密室;https://movie.douban.com/subject/1296996/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1082651990.jpg;8.2
1303173;甲方乙方;https://movie.douban.com/subject/1303173/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2436823425.jpg;8.3
1292214;非常嫌疑犯;https://movie.douban.com/subject/1292214/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p470383576.jpg;8.6
